 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
2539,690.63,694.07,695.55,658.65,655.51,684.76,691.55,693.85,707.67,715.36,715.39,730.80,693.28,689.21,676.69,688.54,689.63,676.56,694.37,677.03,680.90,685.18,690.63
2540,691.37,692.99,696.40,657.92,653.65,686.01,694.66,694.18,706.73,717.34,714.75,732.18,695.12,687.51,674.83,689.81,690.27,677.39,695.13,676.62,682.30,685.67,691.37
2541,691.20,693.40,695.93,656.70,654.13,686.78,694.77,694.40,706.88,718.98,713.74,733.63,696.25,686.08,674.57,689.61,690.94,677.50,695.89,676.67,681.99,686.02,691.20
2542,690.08,693.24,694.36,656.40,655.95,686.14,693.02,694.53,706.76,718.80,712.58,732.70,696.15,685.71,675.89,689.01,689.16,676.43,695.93,677.01,681.75,685.09,690.08
2543,689.66,691.72,693.44,657.36,656.99,686.07,691.78,694.46,706.88,717.34,712.87,730.01,696.08,687.02,675.93,689.46,687.52,675.75,695.36,677.25,682.25,683.27,689.66
2544,690.43,690.50,693.38,658.71,657.29,687.23,690.64,694.73,707.86,717.38,714.76,728.07,695.79,687.63,676.67,691.24,686.50,677.23,694.88,676.61,682.76,683.33,690.43
2545,690.79,690.35,693.99,659.26,658.33,687.61,690.06,694.62,707.66,716.41,715.41,728.11,694.96,686.31,678.27,691.85,685.85,678.71,695.12,676.07,683.66,684.99,690.79
2546,689.53,692.39,695.68,658.74,660.47,685.92,690.54,693.14,705.73,714.05,714.25,729.32,695.04,685.33,678.76,691.03,686.42,677.60,696.54,676.94,684.31,685.83,689.53
2547,688.81,695.93,698.15,658.46,663.30,683.08,690.46,691.97,704.33,713.73,713.35,729.33,696.10,685.99,678.01,690.33,687.42,674.63,696.50,677.78,683.62,685.83,688.81
2548,689.73,699.07,701.67,658.25,663.40,681.31,690.17,691.94,705.47,714.25,712.51,727.24,695.82,687.15,676.79,688.50,687.98,672.30,694.30,675.75,682.78,684.64,689.73
2549,690.23,702.01,705.12,657.65,661.09,680.79,689.57,692.32,708.46,713.67,712.35,725.43,694.64,688.00,677.07,687.36,686.93,671.60,691.51,673.46,682.85,683.08,690.23
2550,689.36,704.62,707.60,657.24,658.52,680.37,688.94,692.38,710.90,713.19,711.92,724.60,694.66,687.93,677.87,687.83,685.01,673.20,690.91,672.86,682.60,683.02,689.36
2551,688.87,706.32,709.43,658.50,656.78,680.37,689.21,692.03,711.28,713.71,711.56,724.49,695.93,686.81,677.52,688.47,686.05,675.12,691.95,672.98,682.16,683.28,688.87
2552,689.62,707.59,711.12,659.15,656.97,681.11,689.72,692.11,710.94,714.09,711.88,724.66,696.24,685.27,676.39,689.43,689.23,675.03,693.25,673.52,682.11,683.69,689.62
2553,690.57,708.98,713.09,658.03,657.04,681.87,690.97,692.41,711.85,712.79,711.92,724.53,696.05,684.42,675.66,688.86,689.96,673.80,695.81,673.89,682.19,684.57,690.57
2554,691.61,709.60,713.99,658.11,655.64,682.38,692.86,692.13,713.45,710.99,711.70,724.21,696.77,684.49,676.42,687.24,688.46,674.02,697.07,673.98,682.73,684.77,691.61
2555,691.97,709.94,713.55,659.59,654.53,682.79,693.89,691.53,714.18,710.39,712.45,723.69,697.39,686.12,677.57,686.30,687.32,674.95,695.55,674.94,682.85,684.64,691.97
2556,691.24,710.54,712.40,660.53,653.87,683.60,694.84,691.68,714.83,710.98,713.55,722.86,697.41,687.97,677.64,686.66,687.31,674.06,693.39,676.30,681.96,684.88,691.24
2557,690.36,710.54,712.13,660.29,653.59,684.68,695.51,692.10,715.18,711.96,714.55,722.16,696.71,688.43,676.53,687.55,687.99,671.86,692.08,676.95,681.66,684.60,690.36
2558,690.54,709.42,711.84,659.38,653.74,685.49,695.73,691.46,715.33,712.35,714.02,722.28,696.26,688.74,675.00,688.43,687.76,671.21,691.24,676.42,682.02,683.51,690.54
2559,691.10,707.48,711.29,658.99,653.87,685.60,697.09,690.06,715.69,711.86,711.66,722.14,696.19,689.02,673.38,688.27,686.46,672.05,690.62,676.05,682.00,682.30,691.10
2560,691.56,705.82,711.03,659.56,653.30,684.30,699.96,689.20,715.83,712.14,709.92,721.49,695.62,687.85,673.66,687.86,686.90,671.61,690.46,677.38,681.73,681.45,691.56
2561,693.52,704.92,710.77,659.46,652.03,682.78,701.47,688.70,715.13,713.41,710.93,722.73,695.41,686.78,676.35,688.12,688.01,671.20,691.31,677.97,681.50,681.62,693.52
2562,695.20,703.96,709.76,658.27,649.67,682.54,701.31,688.42,713.50,713.94,712.16,724.70,695.32,688.25,678.34,688.66,687.13,671.95,693.41,676.07,681.83,682.39,695.20
2563,693.43,702.43,708.87,657.58,648.45,682.62,700.06,688.75,711.69,712.87,711.06,723.34,696.07,690.05,678.18,690.64,686.24,672.12,693.84,674.31,681.90,683.35,693.43
2564,690.73,701.70,708.86,656.89,650.16,682.68,698.66,688.92,709.79,712.14,708.62,721.16,697.79,690.04,677.48,692.85,689.02,671.20,692.77,673.72,681.23,684.34,690.73
2565,690.67,702.87,708.32,656.31,651.91,683.83,696.94,688.40,709.30,711.26,706.95,722.19,698.58,689.92,676.93,692.36,691.57,670.16,692.31,673.34,681.65,684.40,690.67
2566,692.52,703.00,707.10,656.85,654.43,685.02,696.08,688.29,709.76,711.55,708.38,724.60,697.56,690.66,676.70,689.98,691.07,670.20,692.74,672.99,682.20,683.82,692.52
2567,692.59,700.83,706.14,657.45,656.40,685.28,696.88,688.83,710.04,713.15,710.08,725.35,696.97,690.35,677.18,688.70,689.72,670.86,693.19,672.29,681.66,683.27,692.59
2568,690.68,699.21,705.35,656.79,654.86,685.39,697.64,689.52,709.73,715.52,708.89,726.79,696.56,689.27,677.15,688.37,689.31,670.97,692.37,671.89,682.17,682.71,690.68
2569,690.02,698.52,704.24,656.18,652.73,684.68,697.04,690.08,709.00,716.33,707.47,730.77,695.44,689.15,676.60,687.52,689.89,670.02,690.80,671.45,683.87,682.76,690.02
2570,690.34,698.03,703.93,656.34,653.18,684.67,695.44,690.09,707.95,715.71,708.31,733.42,695.13,688.76,675.94,686.26,689.64,669.13,689.05,671.68,683.84,683.31,690.34
2571,691.07,697.81,704.75,657.58,654.88,685.65,694.77,688.93,706.78,716.28,709.21,733.58,696.58,688.31,675.26,685.86,688.94,670.30,687.39,672.69,682.28,682.70,691.07
2572,692.10,697.01,704.57,659.61,656.68,686.05,695.10,687.47,707.18,715.80,710.63,733.03,698.39,688.60,675.05,686.96,689.82,672.17,687.58,672.53,681.56,681.77,692.10
2573,692.39,696.17,702.05,660.63,657.84,686.13,695.49,688.05,708.97,714.90,713.10,734.37,698.13,688.91,675.02,687.61,690.83,672.08,689.84,672.31,681.16,682.43,692.39
2574,691.75,695.68,698.90,659.85,658.21,687.11,695.19,689.47,709.47,715.87,715.67,736.71,695.15,688.31,674.90,686.19,690.31,670.53,691.05,672.53,680.96,682.52,691.75
2575,690.95,695.52,697.26,658.94,657.74,686.90,695.25,689.73,707.51,716.52,717.04,737.49,693.09,687.46,674.99,684.48,689.66,669.21,691.05,672.95,681.52,682.04,690.95
2576,689.98,695.41,697.82,659.32,656.49,685.82,694.91,689.09,705.76,716.02,716.35,737.52,693.12,687.48,675.98,685.13,689.21,669.80,690.47,673.71,682.14,683.46,689.98
2577,688.99,694.77,699.19,658.93,655.07,686.04,693.56,688.59,705.83,716.28,714.43,738.85,692.48,688.58,677.57,687.56,688.40,670.79,689.72,673.60,683.07,685.23,688.99
2578,688.88,693.92,700.34,657.30,653.69,686.55,693.16,688.77,705.87,716.87,713.53,740.14,691.74,688.98,677.95,688.19,687.81,670.92,689.42,672.37,684.23,684.65,688.88
2579,690.12,693.71,700.94,656.02,654.70,686.34,694.23,687.85,705.97,716.71,713.66,740.34,691.84,688.14,676.32,686.91,689.11,670.85,690.19,671.11,683.73,683.01,690.12
2580,691.00,693.95,700.22,653.83,655.88,686.42,695.51,686.28,706.67,715.28,712.39,739.21,692.07,688.17,674.20,686.28,690.25,669.80,691.25,671.31,681.99,682.07,691.00
2581,691.01,693.75,699.26,652.17,655.04,687.40,695.97,685.44,707.54,713.75,711.36,738.14,693.92,689.40,674.50,686.29,689.86,668.40,693.44,672.41,681.79,682.20,691.01
2582,691.45,693.51,699.32,652.12,653.01,688.40,696.23,685.90,707.61,713.99,711.62,738.38,695.59,689.98,676.57,686.42,689.42,668.12,695.35,673.33,682.80,683.04,691.45
2583,691.91,693.27,698.06,653.23,651.44,688.58,696.46,686.31,707.83,714.94,712.44,738.21,694.73,689.25,677.79,686.59,689.56,667.71,695.46,673.75,683.17,683.45,691.91
2584,691.44,692.05,696.00,653.83,651.74,688.93,694.08,687.05,709.20,715.30,712.73,736.38,692.68,689.28,676.64,686.53,688.63,668.15,694.60,673.72,683.39,683.40,691.44
2585,690.60,689.59,695.27,654.13,653.16,688.67,691.89,687.67,710.85,715.81,712.26,734.55,692.61,689.44,675.50,686.16,686.61,669.38,693.16,672.54,683.63,682.71,690.60
2586,690.92,688.36,695.19,655.08,654.12,687.22,691.99,686.87,711.38,716.07,711.78,735.36,694.79,688.74,675.99,686.19,686.63,669.08,690.72,671.24,683.74,682.22,690.92
2587,691.09,688.73,695.44,655.54,654.88,686.80,691.70,686.44,711.39,715.20,711.20,737.22,696.67,687.88,676.37,686.44,687.57,668.11,688.78,671.45,683.86,682.85,691.09
2588,690.20,689.39,694.93,655.36,656.10,686.68,690.89,687.01,711.74,713.93,711.23,736.96,696.41,688.05,676.88,685.88,688.05,666.50,689.00,671.64,683.51,684.10,690.20
2589,689.41,689.98,694.43,655.46,657.25,686.56,691.22,687.45,711.53,714.55,711.05,734.65,695.19,688.81,677.74,685.38,689.17,665.90,689.50,670.86,683.47,683.87,689.41
2590,689.29,689.86,695.12,655.22,657.49,686.66,691.20,687.97,710.42,716.92,710.58,733.09,694.73,689.17,677.46,685.20,690.18,667.46,689.79,670.63,683.49,681.79,689.29
2591,688.94,690.20,695.19,654.82,656.72,687.21,690.01,687.60,710.52,718.14,711.22,732.82,695.11,688.83,677.05,685.48,689.83,668.91,689.59,671.50,682.76,680.44,688.94
2592,688.34,692.14,694.42,654.84,655.74,688.24,688.85,687.25,712.55,717.74,712.43,732.70,696.44,688.79,677.52,685.65,688.51,669.19,688.20,673.50,681.97,680.29,688.34
2593,688.56,695.02,694.78,654.69,655.93,688.51,688.64,687.64,714.37,716.95,713.62,732.77,698.21,689.31,677.30,686.20,687.52,669.26,687.05,675.12,682.00,680.88,688.56
2594,688.97,697.24,695.39,654.10,657.15,687.74,688.05,686.65,714.48,716.21,713.35,732.36,697.55,688.37,676.71,687.47,687.33,669.89,688.14,674.62,683.14,681.55,688.97
2595,689.68,697.77,695.28,653.85,657.35,686.40,687.44,686.26,713.69,715.21,713.70,731.66,695.79,687.49,677.35,688.27,688.76,670.07,690.12,673.21,684.13,680.77,689.68
2596,690.66,697.82,694.62,653.79,657.54,685.09,687.85,687.88,713.03,713.56,715.12,731.63,696.16,688.17,678.21,686.94,690.80,669.20,690.47,672.71,684.11,679.45,690.66
2597,690.80,697.93,693.26,653.55,658.49,683.99,688.57,688.27,712.18,712.11,716.23,732.46,695.98,688.26,677.70,685.35,690.84,668.55,690.38,672.78,683.38,679.18,690.80
2598,690.17,697.85,692.66,653.65,658.37,684.42,688.90,687.17,711.80,712.26,716.19,732.54,693.63,687.09,676.97,685.01,689.56,668.67,691.76,672.26,682.38,679.77,690.17
2599,689.92,697.57,693.46,655.10,657.92,685.36,689.82,686.88,712.13,714.38,715.25,730.67,692.75,686.57,677.15,685.30,689.43,668.24,692.19,671.65,681.41,680.88,689.92
2600,690.74,698.45,694.51,657.40,657.17,684.72,690.39,687.21,712.55,716.97,714.94,729.66,693.08,686.64,677.10,686.09,689.93,667.71,691.21,672.75,680.47,681.99,690.74
2601,690.95,700.17,694.52,658.36,655.85,684.61,690.50,686.51,711.51,717.31,715.52,731.72,692.91,687.39,675.58,686.82,689.68,667.20,690.16,674.54,680.80,682.61,690.95
2602,690.07,700.59,694.49,657.30,655.38,685.25,690.11,686.45,709.72,716.37,715.56,733.67,693.31,688.49,675.19,688.19,688.74,667.59,690.68,674.45,681.47,682.86,690.07
2603,689.86,701.03,694.98,655.93,655.23,684.74,689.10,686.84,708.97,716.02,713.23,732.38,693.10,689.33,676.02,689.45,688.47,669.10,691.97,673.17,681.61,682.88,689.86
2604,689.77,700.85,695.16,654.97,653.11,684.38,688.50,686.90,709.11,716.45,710.34,731.37,692.31,689.56,676.35,688.82,689.10,669.45,691.72,672.19,681.38,682.34,689.77
2605,688.84,699.11,695.49,653.88,651.06,684.22,689.71,687.28,709.04,715.93,709.34,732.17,692.64,689.47,677.04,687.17,688.51,668.99,690.81,673.56,681.54,681.24,688.84
2606,688.22,696.95,696.13,653.50,653.18,683.81,690.38,687.86,708.42,715.48,709.39,731.64,694.03,689.45,677.32,685.63,687.33,668.70,690.43,675.88,682.59,680.69,688.22
2607,688.43,696.48,696.34,653.72,656.18,683.63,689.33,687.81,707.36,716.78,710.28,728.89,694.68,688.46,676.75,684.70,685.81,668.38,690.41,676.62,682.77,681.45,688.43
2608,689.06,697.69,695.49,654.41,655.88,683.33,688.74,687.35,706.42,718.26,711.55,727.27,694.75,688.14,676.06,685.73,685.30,667.66,689.78,675.87,681.91,682.81,689.06
2609,689.23,699.37,693.83,655.60,655.32,682.59,688.93,686.60,705.98,718.15,711.89,727.66,694.68,688.79,674.92,687.84,686.63,666.51,688.85,674.94,682.03,683.80,689.23
2610,689.29,700.44,692.03,657.38,656.26,682.39,687.58,687.14,705.31,715.97,711.17,727.39,694.82,688.61,674.39,687.64,687.32,666.11,689.62,675.02,683.10,683.81,689.29
2611,689.59,699.82,690.94,659.02,657.38,683.04,685.95,689.16,705.16,715.24,710.89,725.82,695.19,687.96,675.32,685.95,687.26,667.17,690.22,675.87,683.67,683.73,689.59
2612,690.31,698.75,691.50,660.05,658.04,683.16,685.52,690.71,706.62,715.67,711.16,724.07,694.76,688.29,675.69,685.59,687.40,669.20,689.60,676.84,683.58,684.55,690.31
2613,690.90,698.22,692.86,659.88,659.39,681.82,685.93,690.60,708.70,715.65,711.77,723.30,694.12,689.01,674.65,685.62,687.41,670.21,690.45,677.34,683.26,686.25,690.90
2614,690.95,698.67,692.74,658.94,660.84,681.41,686.91,689.73,708.90,714.89,711.51,723.76,695.10,688.06,675.27,685.31,687.69,669.24,691.37,676.09,682.50,688.16,690.95
2615,690.60,699.39,690.51,658.10,659.81,682.37,687.03,688.57,706.46,714.04,710.73,724.21,695.83,687.20,676.68,684.99,689.37,668.59,690.33,674.91,682.33,689.04,690.60
2616,690.43,699.42,689.46,657.56,658.24,683.40,685.83,687.02,704.45,713.29,710.01,723.79,696.84,688.10,677.05,683.89,689.35,669.82,689.59,675.38,682.97,687.82,690.43
2617,690.25,699.18,691.14,658.96,658.15,683.70,684.46,686.71,704.91,713.56,710.23,723.54,700.00,688.75,677.48,683.24,687.63,670.23,689.99,675.96,683.12,686.09,690.25
2618,690.26,698.48,692.66,660.61,658.49,683.59,684.37,687.22,705.13,714.91,711.12,724.58,702.25,688.94,678.52,683.13,687.97,669.58,690.14,674.45,683.43,686.02,690.26
2619,690.04,697.98,692.85,660.81,658.54,684.20,685.63,686.91,704.51,715.05,711.98,726.73,702.65,689.03,678.08,683.11,689.52,668.98,690.49,673.05,683.90,686.43,690.04
2620,689.91,697.51,692.22,660.36,657.42,684.56,685.87,687.22,705.47,714.41,711.86,728.42,703.47,689.12,675.96,683.65,690.06,667.96,689.62,673.74,683.57,686.16,689.91
2621,689.84,696.84,691.29,659.89,656.01,684.07,685.19,688.43,707.74,714.46,710.64,727.70,704.74,688.48,674.90,683.74,689.94,667.02,688.03,674.63,683.28,685.41,689.84
2622,689.82,696.22,691.74,659.39,654.39,682.26,685.29,689.44,708.90,714.01,710.00,726.70,705.31,687.60,675.47,684.32,688.71,667.74,687.85,674.18,683.73,685.29,689.82
2623,689.85,695.81,692.73,657.79,654.59,679.99,686.09,689.84,707.90,713.03,710.70,726.78,705.30,687.53,677.45,686.00,688.69,668.23,689.24,672.92,683.64,686.40,689.85
2624,689.72,695.02,693.78,656.86,657.12,680.26,685.62,689.42,706.21,712.77,712.17,727.34,705.44,687.30,678.38,686.04,689.68,668.50,690.25,671.91,682.62,686.88,689.72
2625,689.74,694.36,693.93,656.97,658.01,682.47,684.48,688.51,706.02,713.78,712.20,727.34,705.89,686.76,677.84,685.06,688.56,670.25,690.56,672.46,681.50,685.16,689.74
2626,689.25,693.85,692.13,656.74,657.95,684.01,683.93,687.51,706.47,713.97,709.92,726.26,706.27,686.91,677.64,684.67,686.40,670.64,690.67,674.23,680.62,684.34,689.25
2627,690.03,693.75,690.04,656.90,658.97,683.91,683.05,686.54,705.70,713.06,707.96,724.29,706.34,686.95,677.39,684.44,685.75,668.25,690.87,673.91,680.59,685.10,690.03
2628,692.18,694.17,689.26,658.41,659.36,682.95,680.88,685.51,705.05,712.92,707.84,722.13,705.42,686.63,676.94,685.63,685.66,666.30,691.27,672.24,681.61,685.36,692.18
2629,692.33,693.07,690.21,659.40,658.48,681.63,680.07,684.92,705.26,713.19,708.53,721.58,702.75,685.72,678.44,688.30,685.41,666.41,690.37,672.61,682.31,685.60,692.33
2630,690.23,691.71,692.12,658.35,657.21,681.35,681.74,686.60,705.25,714.04,710.21,722.63,699.92,685.36,678.82,689.54,685.58,667.47,688.63,673.81,682.41,685.41,690.23
2631,688.57,690.88,692.70,656.14,656.76,681.84,683.93,689.58,704.99,714.90,711.97,722.91,698.81,686.53,676.75,688.25,686.86,669.16,688.59,673.61,682.35,685.09,688.57
2632,688.45,690.95,692.36,654.73,657.09,681.15,683.65,693.29,705.20,713.89,712.11,722.56,699.31,687.69,676.49,686.32,687.14,671.84,689.10,673.52,682.06,685.29,688.45
2633,689.62,691.46,692.19,655.62,658.95,680.65,682.98,695.90,705.22,712.77,710.66,722.84,700.96,687.91,678.20,684.28,685.35,673.19,688.60,674.02,681.79,685.68,689.62
2634,690.67,691.46,691.58,656.86,661.29,680.99,683.80,696.32,704.82,712.68,709.18,723.60,702.48,687.23,679.70,681.45,685.60,672.84,688.66,674.25,681.96,685.22,690.67
2635,690.65,690.92,692.61,657.33,661.61,681.66,685.64,696.45,704.51,711.95,709.79,724.49,702.32,686.64,680.20,680.37,687.15,672.51,689.40,674.19,682.50,685.18,690.65
2636,689.62,690.64,694.10,659.41,661.32,683.77,686.55,696.60,704.24,710.48,710.02,724.69,702.24,687.04,679.32,681.98,686.85,671.97,690.08,673.25,682.70,686.04,689.62
2637,689.43,689.58,693.27,661.22,662.41,686.26,686.86,696.11,704.16,711.18,708.31,723.60,702.25,687.58,677.30,684.25,686.29,671.47,691.14,672.51,682.85,686.57,689.43
2638,689.62,688.11,691.70,660.05,664.52,688.15,687.00,694.94,703.93,712.48,706.14,722.57,701.31,687.04,675.21,686.03,686.53,672.78,692.52,672.36,682.61,686.28,689.62
2639,688.87,688.61,691.39,657.58,666.01,689.12,686.68,694.68,704.34,711.95,706.88,722.21,700.22,686.26,673.94,687.18,687.67,675.08,693.71,672.20,682.37,686.20,688.87
2640,687.64,688.88,692.11,655.84,665.66,690.48,686.42,694.79,704.93,711.63,709.38,720.53,699.72,685.78,673.34,687.22,688.52,676.23,695.47,672.23,682.22,686.27,687.64
2641,687.71,688.57,693.58,655.05,665.38,691.99,686.64,694.17,704.69,711.82,710.26,719.66,700.22,685.87,672.85,686.95,688.41,675.99,696.13,672.11,682.54,685.82,687.71
2642,688.99,689.75,696.01,655.23,665.98,691.31,687.26,693.62,704.27,711.71,710.74,722.01,702.39,685.80,672.91,686.86,688.06,674.55,694.97,672.63,682.84,684.70,688.99
2643,690.73,690.86,698.10,655.13,666.65,690.22,689.63,693.14,704.14,713.20,711.96,724.03,704.56,685.54,674.86,686.77,687.40,673.74,694.59,674.39,682.59,684.31,690.73
2644,691.29,691.97,700.22,655.32,667.52,690.08,691.76,691.93,703.90,714.79,712.49,723.51,704.58,685.62,677.06,687.01,686.88,673.90,694.72,676.76,682.51,685.31,691.29
2645,690.98,692.39,702.34,656.34,667.52,690.85,691.30,691.38,702.88,714.32,711.70,722.64,703.13,685.51,677.93,686.68,688.49,673.99,693.96,678.93,682.51,685.76,690.98
2646,690.39,691.54,702.78,656.56,665.92,691.30,690.08,692.24,702.09,713.00,708.80,723.09,701.99,685.41,678.23,686.23,690.42,673.01,692.82,679.89,682.01,685.34,690.39
2647,689.17,690.74,701.40,655.79,664.00,690.66,689.82,693.27,702.33,713.08,705.84,724.33,701.89,686.60,677.42,686.85,691.36,672.63,692.98,679.96,680.74,685.39,689.17
2648,688.34,690.01,700.12,655.66,661.67,689.86,690.39,694.59,703.22,712.94,706.77,724.38,701.85,687.51,676.31,688.24,690.91,672.93,694.45,679.38,681.12,686.10,688.34
2649,688.50,689.79,701.74,656.29,659.52,690.20,690.16,695.79,704.15,711.80,709.87,722.43,701.48,687.45,676.45,687.89,689.63,673.05,694.85,678.57,682.59,685.73,688.50
2650,688.74,689.55,704.01,655.93,658.99,689.78,688.03,696.18,704.24,711.12,711.93,719.99,701.51,686.92,676.51,686.16,689.16,673.41,694.04,678.22,683.42,684.91,688.74
2651,689.11,688.70,703.91,654.64,660.84,689.27,685.44,695.54,702.37,711.08,711.27,718.95,702.10,686.67,676.30,685.90,688.28,673.62,694.14,678.01,683.86,684.93,689.11
2652,689.67,687.78,703.54,654.10,661.77,689.31,684.98,694.44,700.79,710.88,708.38,718.98,702.44,687.21,676.76,687.08,687.38,673.01,695.53,678.49,684.30,685.56,689.67
2653,689.58,687.99,702.52,654.49,661.37,688.93,686.70,694.71,700.79,710.63,707.81,718.24,702.01,687.73,677.62,687.37,688.15,671.99,695.70,679.01,684.30,685.82,689.58
2654,689.08,689.09,701.20,655.50,662.40,688.34,688.42,695.18,700.91,711.20,709.70,718.11,701.74,688.28,676.86,687.06,690.19,671.69,693.66,679.25,683.97,685.17,689.08
2655,688.55,689.74,700.91,655.42,663.83,688.26,690.50,694.88,700.96,711.89,710.92,718.05,701.81,688.76,675.14,686.61,691.91,671.68,690.67,679.44,683.53,683.66,688.55
2656,688.04,689.04,701.67,653.99,663.90,688.84,692.05,693.81,702.02,711.49,711.19,716.80,700.83,688.52,675.72,686.47,690.43,671.30,689.63,678.82,683.65,683.29,688.04
2657,688.03,688.10,700.69,653.73,663.67,688.23,691.08,692.29,702.89,709.69,710.98,717.31,700.83,687.81,677.34,686.79,686.73,670.95,690.53,677.43,684.05,684.19,688.03
2658,688.52,687.96,699.32,654.35,663.90,687.46,690.32,691.81,703.32,709.04,709.63,720.09,700.94,687.18,678.47,686.52,685.13,671.02,691.11,676.27,683.83,684.52,688.52
2659,688.76,689.14,699.08,654.19,663.20,687.82,691.54,691.91,703.95,711.48,708.34,722.54,699.61,686.46,678.56,685.79,686.63,671.45,692.16,675.57,683.08,684.35,688.76
2660,689.16,690.82,699.17,653.73,661.55,688.15,692.24,691.79,703.65,714.21,709.07,721.89,698.15,686.83,677.50,685.75,688.00,670.81,693.27,675.81,682.68,684.10,689.16
2661,689.47,691.69,698.67,653.07,659.90,687.03,691.52,691.81,702.11,714.66,709.80,719.89,697.59,688.24,677.36,686.24,687.88,670.39,693.59,676.49,682.43,684.02,689.47
2662,690.29,691.07,698.76,652.63,659.66,686.03,691.64,692.67,702.10,714.70,708.08,719.96,698.29,689.52,677.56,686.34,689.70,670.92,693.93,676.55,681.76,683.87,690.29
2663,691.82,690.46,699.67,652.28,659.19,686.19,693.21,693.83,703.30,715.73,706.86,721.43,699.17,690.16,676.98,686.77,691.62,671.42,694.28,676.42,680.56,683.28,691.82
2664,692.77,689.89,699.35,651.88,657.75,685.83,693.49,693.33,703.50,716.86,707.49,721.27,698.82,689.58,676.77,687.38,690.52,671.61,693.31,675.90,679.98,682.58,692.77
