 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
5166,435.933,434.968,434.891,442.652,443.098,439.086,441.684
5167,436.231,434.745,434.789,442.552,443.168,439.034,441.488
5168,436.111,434.599,434.872,442.291,443.421,438.805,440.942
5169,435.794,434.614,435.054,441.921,443.666,438.532,440.464
5170,435.680,434.757,435.088,441.918,443.582,438.221,440.331
5171,435.780,434.881,434.912,442.275,443.123,437.968,440.487
5172,435.882,434.858,434.667,442.496,442.672,437.851,440.691
5173,435.779,434.608,434.584,442.267,442.583,437.986,440.866
5174,435.509,434.427,434.728,441.990,442.669,438.259,440.905
5175,435.264,434.389,434.974,441.961,442.778,438.480,440.765
5176,435.242,434.380,435.226,442.309,442.998,438.719,440.464
5177,435.406,434.356,435.416,442.785,443.390,439.003,440.410
5178,435.422,434.483,435.415,443.298,443.827,439.207,440.691
5179,435.174,434.803,435.371,443.706,444.187,439.311,441.080
5180,434.787,435.120,435.467,444.263,444.324,439.392,441.190
5181,434.675,435.176,435.610,444.817,444.405,439.625,440.841
5182,434.781,434.840,435.573,444.944,444.648,440.041,440.338
5183,434.910,434.315,435.244,444.681,445.057,440.509,440.140
5184,435.101,433.996,434.735,444.392,445.240,440.871,440.321
5185,435.299,434.089,434.403,444.422,445.062,440.949,440.574
5186,435.298,434.636,434.293,444.534,444.889,440.812,440.693
5187,435.062,435.360,434.366,444.460,444.905,440.664,440.626
5188,434.798,435.865,434.442,444.178,444.953,440.711,440.480
5189,434.671,435.966,434.615,443.871,444.791,440.927,440.190
5190,434.748,435.888,434.831,443.566,444.413,441.094,439.868
5191,435.017,435.862,435.146,443.268,444.219,441.067,439.864
5192,435.369,435.849,435.420,443.177,444.364,440.840,440.119
5193,435.540,435.848,435.623,443.319,444.682,440.713,440.247
5194,435.346,435.921,435.775,443.572,445.002,440.694,439.992
5195,435.004,436.008,435.837,443.673,445.182,440.587,439.605
5196,434.923,435.885,435.687,443.593,445.063,440.273,439.302
5197,435.132,435.470,435.300,443.533,444.612,439.956,439.222
5198,435.381,435.077,434.894,443.530,444.115,439.793,439.370
5199,435.447,434.952,434.761,443.552,443.754,439.660,439.678
5200,435.329,435.185,434.921,443.771,443.556,439.416,439.840
5201,435.070,435.487,435.221,444.109,443.553,439.077,439.684
5202,434.728,435.586,435.482,444.208,443.656,438.894,439.335
5203,434.489,435.485,435.632,443.847,443.723,438.996,439.107
5204,434.366,435.332,435.591,443.347,443.717,439.265,439.117
5205,434.248,435.218,435.351,443.140,443.639,439.451,439.356
5206,434.050,435.125,434.979,443.127,443.557,439.409,439.576
5207,433.924,435.039,434.651,443.207,443.532,439.297,439.540
5208,434.005,435.115,434.438,443.306,443.482,439.212,439.304
5209,434.281,435.335,434.409,443.383,443.186,439.217,439.152
5210,434.546,435.520,434.586,443.278,442.766,439.183,439.177
5211,434.708,435.528,434.914,442.919,442.391,439.069,439.437
5212,434.878,435.287,435.149,442.616,442.168,438.826,439.757
5213,435.028,434.936,435.022,442.536,442.144,438.618,439.957
5214,435.065,434.647,434.517,442.693,442.268,438.501,439.942
5215,435.024,434.353,433.981,442.687,442.510,438.492,439.812
5216,434.966,434.113,433.752,442.465,442.755,438.515,439.764
5217,434.980,434.152,433.761,442.303,442.995,438.526,439.786
5218,435.099,434.432,433.995,442.254,443.014,438.502,439.666
5219,435.171,434.651,434.502,442.372,442.810,438.568,439.410
5220,435.038,434.592,435.117,442.602,442.519,438.542,439.166
5221,434.740,434.381,435.541,442.930,442.237,438.273,439.057
5222,434.421,434.262,435.666,443.256,441.989,437.938,439.059
5223,434.427,434.346,435.676,443.533,441.752,437.866,439.195
5224,434.746,434.503,435.685,443.659,441.671,438.100,439.330
5225,435.188,434.731,435.506,443.682,441.735,438.467,439.317
5226,435.522,435.017,435.174,443.422,441.994,438.851,439.140
5227,435.678,435.224,434.939,443.029,442.326,438.906,438.890
5228,435.634,435.433,434.912,442.778,442.522,438.598,438.746
5229,435.500,435.751,435.006,442.869,442.363,438.255,438.837
5230,435.322,436.078,435.163,442.976,442.032,438.165,439.281
5231,435.152,436.256,435.308,442.646,441.910,438.090,439.867
5232,435.029,436.151,435.261,441.931,442.094,437.852,440.376
5233,434.859,435.798,435.180,441.246,442.344,437.505,440.607
5234,434.723,435.617,435.226,440.924,442.370,437.214,440.641
5235,434.780,435.891,435.347,440.970,442.278,437.066,440.534
5236,435.175,436.479,435.413,441.228,442.293,437.102,440.357
5237,435.553,437.040,435.564,441.396,442.321,437.231,440.182
5238,435.696,437.154,435.803,441.372,442.059,437.209,440.035
5239,435.681,436.874,435.911,441.329,441.464,437.131,440.016
5240,435.628,436.374,435.613,441.362,440.891,437.194,440.016
5241,435.634,435.755,434.998,441.179,440.691,437.405,439.789
5242,435.717,435.220,434.444,440.593,440.714,437.558,439.442
5243,435.784,435.136,434.134,439.996,440.699,437.532,439.058
5244,435.724,435.435,434.077,439.810,440.641,437.372,438.757
5245,435.491,435.748,434.211,440.254,440.734,437.182,438.588
5246,435.232,435.649,434.429,440.899,441.033,437.126,438.623
5247,435.106,435.235,434.416,441.333,441.437,437.402,438.852
5248,435.103,434.831,434.100,441.478,441.634,437.832,439.165
5249,435.224,434.905,433.830,441.516,441.353,438.038,439.388
5250,435.487,435.484,433.879,441.492,440.763,437.966,439.370
5251,435.820,436.058,434.248,441.259,440.256,437.757,439.142
5252,436.003,436.211,434.731,440.922,440.039,437.594,438.931
5253,435.838,436.059,434.875,440.653,440.351,437.541,438.884
5254,435.392,435.993,434.552,440.524,440.994,437.647,439.014
5255,434.923,435.955,433.911,440.406,441.569,437.734,439.130
5256,434.641,435.922,433.465,440.237,441.571,437.660,439.096
5257,434.623,435.916,433.584,440.310,441.105,437.318,439.066
5258,434.795,435.830,434.073,440.595,440.591,436.969,439.077
5259,435.007,435.530,434.515,440.939,440.282,436.752,439.027
5260,435.216,434.970,434.651,441.163,440.176,436.599,438.898
5261,435.225,434.323,434.491,441.432,440.199,436.411,438.817
5262,435.047,433.947,434.180,441.579,440.354,436.314,438.769
5263,434.972,433.999,433.940,441.377,440.404,436.339,438.642
5264,435.334,434.262,433.998,440.841,440.126,436.431,438.531
5265,435.824,434.385,434.370,440.220,439.963,436.374,438.693
5266,435.973,434.314,434.819,439.797,440.315,436.190,439.056
5267,435.700,434.261,435.100,439.693,440.971,435.914,439.416
5268,435.429,434.288,435.083,439.847,441.292,435.763,439.533
5269,435.332,434.245,434.923,440.208,440.989,435.882,439.403
5270,435.259,433.935,434.731,440.566,440.564,436.307,439.089
5271,435.110,433.556,434.566,440.693,440.361,436.853,438.643
5272,434.991,433.447,434.542,440.644,440.370,437.222,438.280
5273,435.018,433.656,434.588,440.618,440.362,437.405,438.191
5274,435.207,434.082,434.638,440.567,440.394,437.497,438.424
5275,435.422,434.487,434.630,440.354,440.502,437.596,438.808
5276,435.624,434.654,434.599,440.153,440.683,437.635,439.110
5277,435.764,434.668,434.486,440.129,440.829,437.576,439.252
5278,435.721,434.539,434.278,440.107,440.991,437.432,439.257
5279,435.467,434.246,434.132,439.954,441.082,437.154,439.235
5280,435.215,433.893,434.166,439.950,441.013,436.771,439.372
5281,435.088,433.834,434.323,440.323,440.730,436.578,439.769
5282,435.131,434.000,434.435,440.797,440.372,436.724,440.204
5283,435.198,434.149,434.358,440.836,440.227,437.059,440.343
5284,435.284,434.159,434.326,440.461,440.388,437.211,440.191
5285,435.288,434.175,434.291,439.861,440.616,437.115,440.204
5286,435.199,434.329,434.141,439.438,440.721,436.974,440.585
5287,435.087,434.440,433.987,439.319,440.812,437.078,441.023
5288,435.093,434.399,434.053,439.454,441.057,437.391,441.072
5289,435.180,434.292,434.391,439.648,441.235,437.558,440.721
5290,435.378,434.327,434.840,439.617,441.245,437.501,440.229
5291,435.600,434.425,435.208,439.547,441.202,437.455,439.688
5292,435.574,434.481,435.298,439.708,441.306,437.369,439.050
5293,435.208,434.502,435.089,440.010,441.448,437.009,438.634
5294,434.832,434.409,434.681,440.273,441.446,436.383,438.571
5295,434.730,434.125,434.367,440.418,441.240,435.849,438.617
5296,434.794,433.792,434.122,440.486,440.940,435.598,438.667
5297,434.948,433.717,433.905,440.552,440.811,435.530,438.885
5298,435.010,433.797,433.900,440.578,440.960,435.573,439.116
5299,434.936,433.844,434.063,440.518,441.209,435.682,439.168
5300,434.733,433.919,434.126,440.452,441.318,435.804,439.000
5301,434.574,434.031,433.938,440.274,441.277,435.910,438.939
5302,434.661,434.135,433.699,439.984,441.125,436.137,439.204
5303,434.999,434.360,433.731,439.797,440.961,436.489,439.586
5304,435.375,434.773,434.001,439.813,440.918,436.744,439.670
5305,435.475,435.266,434.304,440.044,441.055,436.801,439.451
5306,435.291,435.491,434.322,440.438,441.155,436.690,439.213
5307,435.064,435.336,433.978,440.821,441.046,436.540,439.161
5308,434.935,434.932,433.490,440.957,440.807,436.508,439.337
5309,434.864,434.547,433.318,440.854,440.660,436.660,439.449
5310,434.899,434.296,433.583,440.723,440.685,436.799,439.432
5311,435.162,434.152,433.968,440.586,440.736,436.689,439.394
5312,435.442,434.045,434.088,440.502,440.718,436.255,439.494
5313,435.703,434.082,433.894,440.424,440.652,435.861,439.478
5314,435.757,434.346,433.586,440.309,440.583,435.750,439.242
5315,435.622,434.634,433.494,440.257,440.509,435.927,439.072
5316,435.478,434.707,433.745,440.187,440.435,436.198,439.236
5317,435.529,434.659,434.133,440.114,440.441,436.263,439.590
5318,435.724,434.697,434.362,439.951,440.691,436.008,439.676
5319,435.778,434.796,434.420,439.484,441.048,435.691,439.424
5320,435.625,434.805,434.391,438.927,441.112,435.679,439.043
5321,435.189,434.764,434.371,438.744,440.697,436.000,438.752
5322,434.728,434.608,434.384,439.040,440.000,436.491,438.623
5323,434.520,434.399,434.435,439.546,439.478,436.902,438.675
5324,434.640,434.339,434.513,439.823,439.422,437.051,438.922
5325,434.859,434.420,434.472,439.781,439.845,436.925,439.186
5326,434.897,434.442,434.222,439.744,440.250,436.726,439.318
5327,434.831,434.392,433.833,440.040,440.395,436.632,439.425
5328,434.822,434.427,433.619,440.639,440.257,436.765,439.634
5329,435.035,434.629,433.694,441.174,439.931,437.119,439.735
5330,435.246,434.805,433.899,441.391,439.709,437.495,439.682
5331,435.353,434.894,434.072,441.184,439.764,437.640,439.567
5332,435.339,434.882,434.152,440.792,439.769,437.401,439.546
5333,435.285,434.963,434.022,440.451,439.585,436.916,439.569
5334,435.299,435.151,433.724,440.338,439.439,436.489,439.595
5335,435.259,435.219,433.407,440.559,439.503,436.279,439.561
5336,435.158,435.072,433.177,440.920,439.658,436.218,439.376
5337,435.212,434.760,433.147,441.036,439.568,436.226,439.077
5338,435.406,434.559,433.242,440.795,439.167,436.266,438.874
5339,435.489,434.361,433.421,440.409,438.842,436.354,438.991
5340,435.324,434.199,433.670,440.241,438.973,436.336,439.424
5341,435.091,434.193,433.914,440.448,439.507,436.196,439.818
5342,434.901,434.255,434.160,440.770,440.098,436.132,439.967
5343,434.753,434.272,434.386,440.847,440.472,436.320,439.884
5344,434.711,434.238,434.457,440.587,440.608,436.648,439.648
5345,434.856,434.244,434.368,440.215,440.572,436.982,439.472
5346,435.067,434.225,434.347,439.937,440.429,437.117,439.414
5347,435.279,434.108,434.472,439.740,440.300,437.027,439.406
5348,435.545,434.075,434.673,439.601,440.299,436.720,439.505
5349,435.758,434.342,434.832,439.562,440.481,436.451,439.749
5350,435.698,434.828,434.726,439.603,440.773,436.477,439.965
5351,435.466,435.235,434.370,439.608,440.989,436.624,439.832
5352,435.306,435.446,434.079,439.438,441.162,436.686,439.500
5353,435.437,435.351,434.126,439.259,441.259,436.502,439.345
5354,435.710,435.030,434.383,439.232,441.354,436.322,439.329
5355,435.916,434.640,434.589,439.313,441.263,436.271,439.258
5356,435.923,434.409,434.592,439.491,440.944,436.258,438.937
5357,435.832,434.403,434.435,439.874,440.518,436.264,438.629
5358,435.693,434.628,434.262,440.276,440.223,436.295,438.612
5359,435.684,434.781,434.110,440.304,439.997,436.375,438.830
5360,435.795,434.667,434.039,439.872,439.581,436.342,439.029
5361,435.849,434.346,434.138,439.431,439.165,436.018,439.162
5362,435.829,433.979,434.297,439.144,439.161,435.547,439.257
5363,435.912,433.609,434.360,439.015,439.453,435.043,439.313
5364,436.070,433.243,434.345,439.049,439.555,434.707,439.326
5365,436.050,432.984,434.274,439.104,439.338,434.704,439.355
5366,435.662,433.035,434.256,439.007,439.135,435.001,439.495
5367,435.228,433.379,434.214,438.832,439.349,435.313,439.522
5368,435.258,433.864,434.001,438.827,439.796,435.354,439.265
5369,435.787,434.223,433.643,439.173,440.132,435.197,438.816
5370,436.253,434.226,433.417,439.752,440.207,435.107,438.542
5371,436.252,434.021,433.539,440.356,440.169,435.222,438.434
5372,435.839,433.909,433.857,440.623,440.056,435.453,438.353
5373,435.263,433.945,434.146,440.329,439.788,435.550,438.306
5374,434.797,433.960,434.200,439.874,439.478,435.669,438.306
5375,434.624,433.958,433.998,439.621,439.410,435.824,438.491
5376,434.673,433.990,433.639,439.711,439.606,435.968,438.815
5377,434.835,434.005,433.367,440.023,439.902,436.056,439.164
5378,434.909,433.879,433.238,440.261,440.112,436.123,439.315
5379,434.890,433.863,433.170,440.352,440.144,436.164,439.318
5380,435.072,434.128,433.145,440.322,440.009,436.125,439.267
5381,435.519,434.391,433.300,440.295,439.827,435.788,439.205
5382,435.929,434.349,433.498,440.255,439.753,435.249,439.067
5383,435.917,434.009,433.578,439.888,439.930,434.743,438.910
5384,435.466,433.771,433.607,439.132,440.311,434.596,438.804
5385,435.043,433.768,433.711,438.446,440.755,434.849,438.756
5386,435.102,433.861,433.920,438.307,441.018,435.306,438.756
5387,435.574,433.961,434.112,438.677,441.114,435.682,438.792
5388,436.043,434.086,434.143,439.113,441.093,435.904,438.899
5389,436.077,434.333,433.969,439.194,440.886,436.234,438.973
5390,435.730,434.582,433.815,438.832,440.426,436.711,438.908
5391,435.506,434.663,433.888,438.391,439.877,437.029,438.778
5392,435.611,434.642,434.220,438.439,439.512,436.852,438.720
5393,435.766,434.642,434.454,438.870,439.421,436.183,438.752
5394,435.708,434.641,434.452,439.297,439.495,435.490,438.957
5395,435.474,434.432,434.149,439.378,439.654,435.071,439.307
5396,435.106,434.188,433.722,439.174,439.765,434.987,439.570
5397,434.789,434.116,433.279,438.985,439.741,435.003,439.536
5398,434.892,434.337,432.976,438.821,439.667,435.111,439.226
5399,435.447,434.526,432.964,438.599,439.511,435.320,438.960
5400,436.164,434.435,433.074,438.581,439.380,435.497,438.845
5401,436.535,434.259,433.168,438.984,439.358,435.619,438.809
5402,436.281,434.257,433.212,439.495,439.558,435.710,438.895
5403,435.688,434.435,433.332,439.565,440.007,435.869,439.120
5404,435.242,434.654,433.580,439.142,440.432,436.011,439.174
5405,435.127,434.669,433.826,438.545,440.481,436.068,438.995
5406,435.052,434.566,433.952,438.205,440.073,435.907,438.713
5407,434.849,434.562,433.920,438.271,439.574,435.660,438.617
5408,434.607,434.765,433.853,438.736,439.425,435.491,438.773
5409,434.542,434.984,433.755,439.273,439.644,435.537,438.865
5410,434.648,434.992,433.647,439.546,439.839,435.698,438.758
5411,434.667,434.774,433.610,439.569,439.822,435.794,438.715
5412,434.500,434.473,433.819,439.574,439.750,435.780,439.043
5413,434.450,434.076,434.262,439.744,439.768,435.642,439.617
5414,434.639,433.634,434.580,440.058,439.817,435.503,440.055
5415,434.896,433.346,434.509,440.381,439.842,435.630,440.155
5416,435.099,433.325,434.256,440.420,439.820,435.984,439.908
5417,435.238,433.440,434.185,440.219,439.863,436.176,439.540
5418,435.296,433.706,434.286,440.043,439.956,436.062,439.258
5419,435.415,434.072,434.200,440.183,440.056,435.907,439.265
5420,435.627,434.483,433.847,440.609,440.107,435.912,439.471
5421,435.871,434.793,433.481,440.953,440.152,435.962,439.673
5422,435.868,434.924,433.419,440.757,440.159,435.988,439.815
5423,435.641,434.840,433.682,440.150,440.168,436.250,439.845
5424,435.521,434.613,434.201,439.718,439.997,436.651,439.797
5425,435.590,434.406,434.688,439.635,439.763,436.852,439.760
5426,435.576,434.382,434.975,439.855,439.673,436.783,439.795
5427,435.265,434.569,435.052,440.209,439.737,436.631,440.035
5428,434.908,434.698,435.076,440.499,439.997,436.614,440.379
5429,434.715,434.797,435.173,440.724,440.222,436.660,440.645
5430,434.674,434.842,435.323,440.745,440.179,436.718,440.778
5431,434.614,434.728,435.442,440.621,439.990,436.777,441.030
5432,434.683,434.503,435.448,440.423,439.945,436.771,441.425
5433,435.015,434.369,435.453,440.348,440.100,436.724,441.706
5434,435.563,434.493,435.420,440.530,440.300,436.589,441.643
5435,435.847,434.945,435.194,440.881,440.277,436.453,441.235
5436,435.607,435.384,434.871,441.146,440.117,436.317,440.694
5437,434.990,435.518,434.663,441.172,439.896,436.143,440.217
5438,434.406,435.568,434.480,440.911,439.809,435.934,439.998
5439,434.117,435.826,434.262,440.463,440.023,435.904,440.034
5440,434.114,436.147,434.090,440.209,440.270,436.102,440.139
5441,434.344,436.090,434.187,440.166,440.130,436.340,439.989
